829.79798	0.24684
830.30303	0.2487
830.80808	0.25094
831.31313	0.25341
831.81818	0.25598
832.32323	0.25852
832.82828	0.26092
833.33333	0.26318
833.83838	0.26535
834.34343	0.26747
834.84848	0.26956
835.35354	0.27168
835.85859	0.27385
836.36364	0.27612
836.86869	0.27852
837.37374	0.28109
837.87879	0.28387
838.38384	0.2869
838.88889	0.29021
839.39394	0.29385
839.89899	0.29784
840.40404	0.30223
840.90909	0.30698
841.41414	0.31206
841.91919	0.31745
842.42424	0.32311
842.92929	0.329
843.43434	0.33511
843.93939	0.34139
844.44444	0.34782
844.94949	0.35436
845.45455	0.36098
845.9596	0.36765
846.46465	0.37434
846.9697	0.38101
847.47475	0.38764
847.9798	0.3942
848.48485	0.4007
848.9899	0.40716
849.49495	0.4136
850	0.42003
850.50505	0.42649
851.0101	0.43298
851.51515	0.43953
852.0202	0.44615
852.52525	0.45286
853.0303	0.45968
853.53535	0.46664
854.0404	0.47375
854.54545	0.48102
855.05051	0.48849
855.55556	0.49615
856.06061	0.50398
856.56566	0.51196
857.07071	0.52004
857.57576	0.52819
858.08081	0.53639
858.58586	0.54459
859.09091	0.55276
859.59596	0.56087
860.10101	0.56889
860.60606	0.57678
861.11111	0.5845
861.61616	0.59203
862.12121	0.59934
862.62626	0.60638
863.13131	0.61312
863.63636	0.61956
864.14141	0.62566
864.64646	0.63142
865.15152	0.63682
865.65657	0.64185
866.16162	0.64647
866.66667	0.65069
867.17172	0.65448
867.67677	0.65782
868.18182	0.66071
868.68687	0.66311
869.19192	0.66503
869.69697	0.66643
870.20202	0.66731
870.70707	0.66766
871.21212	0.66751
871.71717	0.66691
872.22222	0.6659
872.72727	0.66452
873.23232	0.66283
873.73737	0.66086
874.24242	0.65867
874.74747	0.65629
875.25253	0.65377
875.75758	0.65115
876.26263	0.64849
876.76768	0.64582
877.27273	0.64319
877.77778	0.64065
878.28283	0.63822
878.78788	0.63593
879.29293	0.63377
879.79798	0.63174
880.30303	0.62984
880.80808	0.62807
881.31313	0.62643
881.81818	0.62493
882.32323	0.62357
882.82828	0.62233
883.33333	0.62124
883.83838	0.62028
884.34343	0.61945
884.84848	0.61877
885.35354	0.61822
885.85859	0.61781
886.36364	0.61755
886.86869	0.61747
887.37374	0.61757
887.87879	0.61787
888.38384	0.61839
888.88889	0.61914
889.39394	0.62014
889.89899	0.62141
890.40404	0.62295
890.90909	0.62478
891.41414	0.62693
891.91919	0.62941
892.42424	0.63222
892.92929	0.63539
893.43434	0.63893
893.93939	0.64277
894.44444	0.64686
894.94949	0.65114
895.45455	0.65555
895.9596	0.66001
896.46465	0.66448
896.9697	0.66888
897.47475	0.67317
897.9798	0.67726
898.48485	0.68111
898.9899	0.68465
899.49495	0.68781
900	0.69054
900.50505	0.69278
901.0101	0.69448
901.51515	0.69567
902.0202	0.69642
902.52525	0.69678
903.0303	0.69682
903.53535	0.69658
904.0404	0.69612
904.54545	0.69551
905.05051	0.6948
905.55556	0.69404
906.06061	0.69329
906.56566	0.69262
907.07071	0.69207
907.57576	0.69171
908.08081	0.69158
908.58586	0.69175
909.09091	0.69224
909.59596	0.69304
910.10101	0.69419
910.60606	0.69568
911.11111	0.69753
911.61616	0.69976
912.12121	0.70238
912.62626	0.7054
913.13131	0.70884
913.63636	0.71269
914.14141	0.71699
914.64646	0.72174
915.15152	0.72696
915.65657	0.73265
916.16162	0.73881
916.66667	0.74536
917.17172	0.75219
917.67677	0.7592
918.18182	0.76628
918.68687	0.77333
919.19192	0.78024
919.69697	0.78692
920.20202	0.79325
920.70707	0.79913
921.21212	0.80446
921.71717	0.80913
922.22222	0.81304
922.72727	0.81609
923.23232	0.81816
923.73737	0.8192
924.24242	0.81929
924.74747	0.81855
925.25253	0.8171
925.75758	0.81505
926.26263	0.81254
926.76768	0.80969
927.27273	0.80661
927.77778	0.80342
928.28283	0.80026
928.78788	0.79723
929.29293	0.79446
929.79798	0.79208
930.30303	0.79019
930.80808	0.78894
931.31313	0.78839
931.81818	0.78852
932.32323	0.78925
932.82828	0.79051
933.33333	0.79223
933.83838	0.79434
934.34343	0.79677
934.84848	0.79944
935.35354	0.80229
935.85859	0.80524
936.36364	0.80822
936.86869	0.81116
937.37374	0.81398
937.87879	0.81663
938.38384	0.81902
938.88889	0.82111
939.39394	0.82292
939.89899	0.82453
940.40404	0.82598
940.90909	0.82733
941.41414	0.82864
941.91919	0.82996
942.42424	0.83135
942.92929	0.83287
943.43434	0.83457
943.93939	0.83651
944.44444	0.83875
944.94949	0.84134
945.45455	0.84435
945.9596	0.84782
946.46465	0.85179
946.9697	0.85625
947.47475	0.86115
947.9798	0.86644
948.48485	0.8721
948.9899	0.87806
949.49495	0.8843
950	0.89076
950.50505	0.89742
951.0101	0.90422
951.51515	0.91112
952.0202	0.91809
952.52525	0.92507
953.0303	0.93204
953.53535	0.93894
954.0404	0.94573
954.54545	0.95237
955.05051	0.95879
955.55556	0.96496
956.06061	0.9708
956.56566	0.97629
957.07071	0.98135
957.57576	0.98594
958.08081	0.99001
958.58586	0.9935
959.09091	0.99636
959.59596	0.99855
960.10101	1
